epsilon,margin,binding_s1,binding_tree
0.493000000,-0.049762576308,0,"(a1,a0,a0)"
0.494000000,-0.050759278070,0,"(a1,a0,a0)"
0.495000000,-0.051754754472,0,"(a1,a0,a0)"
0.496000000,-0.052749007128,0,"(a1,a0,a0)"
0.497000000,-0.053742037652,0,"(a1,a0,a0)"
0.498000000,-0.054733847652,0,"(a1,a0,a0)"
0.499000000,-0.055724438734,0,"(a1,a0,a0)"
0.500000000,-0.056713812500,0,"(a1,a0,a0)"
0.501000000,-0.057701970548,0,"(a1,a0,a0)"
0.502000000,-0.058688914472,0,"(a1,a0,a0)"
0.503000000,-0.059674645865,0,"(a1,a0,a0)"
0.504000000,-0.060659166315,0,"(a1,a0,a0)"
0.505000000,-0.061642477404,0,"(a1,a0,a0)"
0.506000000,-0.062624580716,0,"(a1,a0,a0)"
0.507000000,-0.063605477827,0,"(a1,a0,a0)"
0.508000000,-0.064585170310,0,"(a1,a0,a0)"
0.509000000,-0.065563659738,0,"(a1,a0,a0)"
0.510000000,-0.066540947677,0,"(a1,a0,a0)"
0.511000000,-0.067517035691,0,"(a1,a0,a0)"
0.512000000,-0.068491925340,0,"(a1,a0,a0)"
0.513000000,-0.069465618181,0,"(a1,a0,a0)"
0.514000000,-0.070438115767,0,"(a1,a0,a0)"
0.515000000,-0.071409419650,0,"(a1,a0,a0)"
0.516000000,-0.072379531376,0,"(a1,a0,a0)"
0.517000000,-0.073348452487,0,"(a1,a0,a0)"
0.518000000,-0.074316184525,0,"(a1,a0,a0)"
0.519000000,-0.075282729026,0,"(a1,a0,a0)"
0.520000000,-0.076248087522,0,"(a1,a0,a0)"
0.521000000,-0.077212261545,0,"(a1,a0,a0)"
0.522000000,-0.078175252621,0,"(a1,a0,a0)"
0.523000000,-0.079137062273,0,"(a1,a0,a0)"
0.524000000,-0.080097692021,0,"(a1,a0,a0)"
0.525000000,-0.081057143382,0,"(a1,a0,a0)"
0.526000000,-0.082015417870,0,"(a1,a0,a0)"
0.527000000,-0.082972516993,0,"(a1,a0,a0)"
0.528000000,-0.083928442260,0,"(a1,a0,a0)"
0.529000000,-0.084883195173,0,"(a1,a0,a0)"
0.530000000,-0.085836777234,0,"(a1,a0,a0)"
0.531000000,-0.086789189938,0,"(a1,a0,a0)"
0.532000000,-0.087740434779,0,"(a1,a0,a0)"
0.533000000,-0.088690513249,0,"(a1,a0,a0)"
0.534000000,-0.089639426834,0,"(a1,a0,a0)"
0.535000000,-0.090587177018,0,"(a1,a0,a0)"
0.536000000,-0.091533765283,0,"(a1,a0,a0)"
0.537000000,-0.092479193104,0,"(a1,a0,a0)"
0.538000000,-0.093423461958,0,"(a1,a0,a0)"
0.539000000,-0.094366573314,0,"(a1,a0,a0)"
0.540000000,-0.095308528642,0,"(a1,a0,a0)"
0.541000000,-0.096249329405,0,"(a1,a0,a0)"
0.542000000,-0.097188977064,0,"(a1,a0,a0)"
0.543000000,-0.098127473080,0,"(a1,a0,a0)"
0.544000000,-0.099064818906,0,"(a1,a0,a0)"
0.545000000,-0.100001015994,0,"(a1,a0,a0)"
0.546000000,-0.100936065794,0,"(a1,a0,a0)"
0.547000000,-0.101869969751,0,"(a1,a0,a0)"
0.548000000,-0.102802729308,0,"(a1,a0,a0)"
0.549000000,-0.103734345903,0,"(a1,a0,a0)"
0.550000000,-0.104664820975,0,"(a1,a0,a0)"
0.551000000,-0.105594155954,0,"(a1,a0,a0)"
0.552000000,-0.106522352273,0,"(a1,a0,a0)"
0.553000000,-0.107449411357,0,"(a1,a0,a0)"
0.554000000,-0.108375334630,0,"(a1,a0,a0)"
0.555000000,-0.109300123514,0,"(a1,a0,a0)"
0.556000000,-0.110223779425,0,"(a1,a0,a0)"
0.557000000,-0.111146303779,0,"(a1,a0,a0)"
0.558000000,-0.112067697987,0,"(a1,a0,a0)"
0.559000000,-0.112987963457,0,"(a1,a0,a0)"
0.560000000,-0.113907101595,0,"(a1,a0,a0)"
0.561000000,-0.114825113803,0,"(a1,a0,a0)"
0.562000000,-0.115742001481,0,"(a1,a0,a0)"
0.563000000,-0.116657766024,0,"(a1,a0,a0)"
0.564000000,-0.117572408826,0,"(a1,a0,a0)"
0.565000000,-0.118485931278,0,"(a1,a0,a0)"
0.566000000,-0.119398334765,0,"(a1,a0,a0)"
0.567000000,-0.120309620673,0,"(a1,a0,a0)"
0.568000000,-0.121219790383,0,"(a1,a0,a0)"
0.569000000,-0.122128845273,0,"(a1,a0,a0)"
0.570000000,-0.123036786717,0,"(a1,a0,a0)"
0.571000000,-0.123943616089,0,"(a1,a0,a0)"
0.572000000,-0.124849334757,0,"(a1,a0,a0)"
0.573000000,-0.125753944088,0,"(a1,a0,a0)"
0.574000000,-0.126657445445,0,"(a1,a0,a0)"
0.575000000,-0.127559840188,0,"(a1,a0,a0)"
0.576000000,-0.128461129674,0,"(a1,a0,a0)"
0.577000000,-0.129361315259,0,"(a1,a0,a0)"
0.578000000,-0.130260398293,0,"(a1,a0,a0)"
0.579000000,-0.131158380126,0,"(a1,a0,a0)"
0.580000000,-0.132055262102,0,"(a1,a0,a0)"
0.581000000,-0.132951045564,0,"(a1,a0,a0)"
0.582000000,-0.133845731853,0,"(a1,a0,a0)"
0.583000000,-0.134739322305,0,"(a1,a0,a0)"
0.584000000,-0.135631818254,0,"(a1,a0,a0)"
0.585000000,-0.136523221031,0,"(a1,a0,a0)"
0.586000000,-0.137413531965,0,"(a1,a0,a0)"
0.587000000,-0.138302752380,0,"(a1,a0,a0)"
0.588000000,-0.139190883600,0,"(a1,a0,a0)"
0.589000000,-0.140077926944,0,"(a1,a0,a0)"
0.590000000,-0.140963883728,0,"(a1,a0,a0)"
0.591000000,-0.141848755266,0,"(a1,a0,a0)"
0.592000000,-0.142732542870,0,"(a1,a0,a0)"
0.593000000,-0.143615247848,0,"(a1,a0,a0)"
0.594000000,-0.144496871505,0,"(a1,a0,a0)"
0.595000000,-0.145377415143,0,"(a1,a0,a0)"
0.596000000,-0.146256880063,0,"(a1,a0,a0)"
0.597000000,-0.147135267560,0,"(a1,a0,a0)"
0.598000000,-0.148012578930,0,"(a1,a0,a0)"
0.599000000,-0.148888815463,0,"(a1,a0,a0)"
0.600000000,-0.149763978448,0,"(a1,a0,a0)"
0.601000000,-0.150638069171,0,"(a1,a0,a0)"
0.602000000,-0.151511088914,0,"(a1,a0,a0)"
0.603000000,-0.152383038957,0,"(a1,a0,a0)"
0.604000000,-0.153253920578,0,"(a1,a0,a0)"
0.605000000,-0.154123735052,0,"(a1,a0,a0)"
0.606000000,-0.154992483650,0,"(a1,a0,a0)"
0.607000000,-0.155860167641,0,"(a1,a0,a0)"
0.608000000,-0.156726788291,0,"(a1,a0,a0)"
0.609000000,-0.157592346865,0,"(a1,a0,a0)"
0.610000000,-0.158456844622,0,"(a1,a0,a0)"
0.611000000,-0.159320282821,0,"(a1,a0,a0)"
0.612000000,-0.160182662717,0,"(a1,a0,a0)"
0.613000000,-0.161043985563,0,"(a1,a0,a0)"
0.614000000,-0.161904252608,0,"(a1,a0,a0)"
0.615000000,-0.162763465101,0,"(a1,a0,a0)"
0.616000000,-0.163621624284,0,"(a1,a0,a0)"
0.617000000,-0.164478731401,0,"(a1,a0,a0)"
0.618000000,-0.165334787690,0,"(a1,a0,a0)"
0.619000000,-0.166189794387,0,"(a1,a0,a0)"
0.620000000,-0.167043752727,0,"(a1,a0,a0)"
0.621000000,-0.167896663940,0,"(a1,a0,a0)"
0.622000000,-0.168748529255,0,"(a1,a0,a0)"
0.623000000,-0.169599349897,0,"(a1,a0,a0)"
0.624000000,-0.170449127089,0,"(a1,a0,a0)"
0.625000000,-0.171297862052,0,"(a1,a0,a0)"
0.626000000,-0.172145556004,0,"(a1,a0,a0)"
0.627000000,-0.172992210160,0,"(a1,a0,a0)"
0.628000000,-0.173837825731,0,"(a1,a0,a0)"
0.629000000,-0.174682403929,0,"(a1,a0,a0)"
0.630000000,-0.175525945959,0,"(a1,a0,a0)"
0.631000000,-0.176368453028,0,"(a1,a0,a0)"
0.632000000,-0.177209926336,0,"(a1,a0,a0)"
0.633000000,-0.178050367083,0,"(a1,a0,a0)"
0.634000000,-0.178889776466,0,"(a1,a0,a0)"
0.635000000,-0.179728155679,0,"(a1,a0,a0)"
0.636000000,-0.180565505913,0,"(a1,a0,a0)"
0.637000000,-0.181401828358,0,"(a1,a0,a0)"
0.638000000,-0.182237124200,0,"(a1,a0,a0)"
0.639000000,-0.183071394623,0,"(a1,a0,a0)"
0.640000000,-0.183904640808,0,"(a1,a0,a0)"
0.641000000,-0.184736863933,0,"(a1,a0,a0)"
0.642000000,-0.185568065176,0,"(a1,a0,a0)"
0.643000000,-0.186398245708,0,"(a1,a0,a0)"
0.644000000,-0.187227406703,0,"(a1,a0,a0)"
0.645000000,-0.188055549327,0,"(a1,a0,a0)"
0.646000000,-0.188882674747,0,"(a1,a0,a0)"
0.647000000,-0.189708784126,0,"(a1,a0,a0)"
0.648000000,-0.190533878626,0,"(a1,a0,a0)"
0.649000000,-0.191357959404,0,"(a1,a0,a0)"
0.650000000,-0.192181027616,0,"(a1,a0,a0)"
0.651000000,-0.193003084416,0,"(a1,a0,a0)"
0.652000000,-0.193824130955,0,"(a1,a0,a0)"
0.653000000,-0.194644168381,0,"(a1,a0,a0)"
0.654000000,-0.195463197839,0,"(a1,a0,a0)"
0.655000000,-0.196281220473,0,"(a1,a0,a0)"
0.656000000,-0.197098237424,0,"(a1,a0,a0)"
0.657000000,-0.197914249830,0,"(a1,a0,a0)"
0.658000000,-0.198729258828,0,"(a1,a0,a0)"
0.659000000,-0.199543265549,0,"(a1,a0,a0)"
0.660000000,-0.200356271127,0,"(a1,a0,a0)"
0.661000000,-0.201168276688,0,"(a1,a0,a0)"
0.662000000,-0.201979283359,0,"(a1,a0,a0)"
0.663000000,-0.202789292264,0,"(a1,a0,a0)"
0.664000000,-0.203598304524,0,"(a1,a0,a0)"
0.665000000,-0.204406321257,0,"(a1,a0,a0)"
0.666000000,-0.205213343579,0,"(a1,a0,a0)"
0.667000000,-0.206019372606,0,"(a1,a0,a0)"
0.668000000,-0.206824409447,0,"(a1,a0,a0)"
0.669000000,-0.207628455211,0,"(a1,a0,a0)"
0.670000000,-0.208431511007,0,"(a1,a0,a0)"
0.671000000,-0.209233577937,0,"(a1,a0,a0)"
0.672000000,-0.210034657103,0,"(a1,a0,a0)"
0.673000000,-0.210834749605,0,"(a1,a0,a0)"
0.674000000,-0.211633856540,0,"(a1,a0,a0)"
0.675000000,-0.212431979001,0,"(a1,a0,a0)"
0.676000000,-0.213229118083,0,"(a1,a0,a0)"
0.677000000,-0.214025274873,0,"(a1,a0,a0)"
0.678000000,-0.214820450460,0,"(a1,a0,a0)"
0.679000000,-0.215614645928,0,"(a1,a0,a0)"
0.680000000,-0.216407862361,0,"(a1,a0,a0)"
0.681000000,-0.217200100838,0,"(a1,a0,a0)"
0.682000000,-0.217991362438,0,"(a1,a0,a0)"
0.683000000,-0.218781648236,0,"(a1,a0,a0)"
0.684000000,-0.219570959305,0,"(a1,a0,a0)"
0.685000000,-0.220359296717,0,"(a1,a0,a0)"
0.686000000,-0.221146661539,0,"(a1,a0,a0)"
0.687000000,-0.221933054839,0,"(a1,a0,a0)"
0.688000000,-0.222718477679,0,"(a1,a0,a0)"
0.689000000,-0.223502931122,0,"(a1,a0,a0)"
0.690000000,-0.224286416227,0,"(a1,a0,a0)"
0.691000000,-0.225068934050,0,"(a1,a0,a0)"
0.692000000,-0.225850485647,0,"(a1,a0,a0)"
0.693000000,-0.226631072070,0,"(a1,a0,a0)"
0.694000000,-0.227410694368,0,"(a1,a0,a0)"
0.695000000,-0.228189353589,0,"(a1,a0,a0)"
0.696000000,-0.228967050779,0,"(a1,a0,a0)"
0.697000000,-0.229743786982,0,"(a1,a0,a0)"
0.698000000,-0.230519563237,0,"(a1,a0,a0)"
0.699000000,-0.231294380583,0,"(a1,a0,a0)"
0.700000000,-0.232068240057,0,"(a1,a0,a0)"
0.701000000,-0.232841142692,0,"(a1,a0,a0)"
0.702000000,-0.233613089522,0,"(a1,a0,a0)"
0.703000000,-0.234384081574,0,"(a1,a0,a0)"
0.704000000,-0.235154119876,0,"(a1,a0,a0)"
0.705000000,-0.235923205453,0,"(a1,a0,a0)"
0.706000000,-0.236691339328,0,"(a1,a0,a0)"
0.707000000,-0.237458522522,0,"(a1,a0,a0)"
0.708000000,-0.238224756052,0,"(a1,a0,a0)"
0.709000000,-0.238990040935,0,"(a1,a0,a0)"
0.710000000,-0.239754378184,0,"(a1,a0,a0)"
0.711000000,-0.240517768811,0,"(a1,a0,a0)"
0.712000000,-0.241280213826,0,"(a1,a0,a0)"
0.713000000,-0.242041714234,0,"(a1,a0,a0)"
0.714000000,-0.242802271043,0,"(a1,a0,a0)"
0.715000000,-0.243561885253,0,"(a1,a0,a0)"
0.716000000,-0.244320557866,0,"(a1,a0,a0)"
0.717000000,-0.245078289879,0,"(a1,a0,a0)"
0.718000000,-0.245835082290,0,"(a1,a0,a0)"
0.719000000,-0.246590936091,0,"(a1,a0,a0)"
0.720000000,-0.247345852275,0,"(a1,a0,a0)"
0.721000000,-0.248099831831,0,"(a1,a0,a0)"
0.722000000,-0.248852875746,0,"(a1,a0,a0)"
0.723000000,-0.249604985006,0,"(a1,a0,a0)"
0.724000000,-0.250356160593,0,"(a1,a0,a0)"
0.725000000,-0.251106403488,0,"(a1,a0,a0)"
0.726000000,-0.251855714671,0,"(a1,a0,a0)"
0.727000000,-0.252604095117,0,"(a1,a0,a0)"
0.728000000,-0.253351545801,0,"(a1,a0,a0)"
0.729000000,-0.254098067696,0,"(a1,a0,a0)"
0.730000000,-0.254843661770,0,"(a1,a0,a0)"
0.731000000,-0.255588328992,0,"(a1,a0,a0)"
0.732000000,-0.256332070329,0,"(a1,a0,a0)"
0.733000000,-0.257074886742,0,"(a1,a0,a0)"
0.734000000,-0.257816779195,0,"(a1,a0,a0)"
0.735000000,-0.258557748646,0,"(a1,a0,a0)"
0.736000000,-0.259297796053,0,"(a1,a0,a0)"
0.737000000,-0.260036922370,0,"(a1,a0,a0)"
0.738000000,-0.260775128552,0,"(a1,a0,a0)"
0.739000000,-0.261512415548,0,"(a1,a0,a0)"
0.740000000,-0.262248784307,0,"(a1,a0,a0)"
0.741000000,-0.262984235777,0,"(a1,a0,a0)"
0.742000000,-0.263718770901,0,"(a1,a0,a0)"
0.743000000,-0.264452390623,0,"(a1,a0,a0)"
0.744000000,-0.265185095883,0,"(a1,a0,a0)"
0.745000000,-0.265916887619,0,"(a1,a0,a0)"
0.746000000,-0.266647766767,0,"(a1,a0,a0)"
0.747000000,-0.267377734262,0,"(a1,a0,a0)"
0.748000000,-0.268106791036,0,"(a1,a0,a0)"
0.749000000,-0.268834938018,0,"(a1,a0,a0)"
0.750000000,-0.269562176136,0,"(a1,a0,a0)"
0.751000000,-0.270288506318,0,"(a1,a0,a0)"
0.752000000,-0.271013929485,0,"(a1,a0,a0)"
0.753000000,-0.271738446561,0,"(a1,a0,a0)"
0.754000000,-0.272462058465,0,"(a1,a0,a0)"
0.755000000,-0.273184766114,0,"(a1,a0,a0)"
0.756000000,-0.273906570424,0,"(a1,a0,a0)"
0.757000000,-0.274627472310,0,"(a1,a0,a0)"
0.758000000,-0.275347472681,0,"(a1,a0,a0)"
0.759000000,-0.276066572449,0,"(a1,a0,a0)"
0.760000000,-0.276784772520,0,"(a1,a0,a0)"
0.761000000,-0.277502073799,0,"(a1,a0,a0)"
0.762000000,-0.278218477191,0,"(a1,a0,a0)"
0.763000000,-0.278933983597,0,"(a1,a0,a0)"
0.764000000,-0.279648593916,0,"(a1,a0,a0)"
0.765000000,-0.280362309045,0,"(a1,a0,a0)"
0.766000000,-0.281075129880,0,"(a1,a0,a0)"
0.767000000,-0.281787057315,0,"(a1,a0,a0)"
0.768000000,-0.282498092240,0,"(a1,a0,a0)"
0.769000000,-0.283208235546,0,"(a1,a0,a0)"
0.770000000,-0.283917488118,0,"(a1,a0,a0)"
0.771000000,-0.284625850844,0,"(a1,a0,a0)"
0.772000000,-0.285333324606,0,"(a1,a0,a0)"
0.773000000,-0.286039910286,0,"(a1,a0,a0)"
0.774000000,-0.286745608764,0,"(a1,a0,a0)"
0.775000000,-0.287450420916,0,"(a1,a0,a0)"
0.776000000,-0.288154347618,0,"(a1,a0,a0)"
0.777000000,-0.288857389744,0,"(a1,a0,a0)"
0.778000000,-0.289559548166,0,"(a1,a0,a0)"
0.779000000,-0.290260823752,0,"(a1,a0,a0)"
0.780000000,-0.290961217371,0,"(a1,a0,a0)"
0.781000000,-0.291660729889,0,"(a1,a0,a0)"
0.782000000,-0.292359362169,0,"(a1,a0,a0)"
0.783000000,-0.293057115073,0,"(a1,a0,a0)"
0.784000000,-0.293753989461,0,"(a1,a0,a0)"
0.785000000,-0.294449986190,0,"(a1,a0,a0)"
0.786000000,-0.295145106118,0,"(a1,a0,a0)"
0.787000000,-0.295839350097,0,"(a1,a0,a0)"
0.788000000,-0.296532718980,0,"(a1,a0,a0)"
0.789000000,-0.297225213618,0,"(a1,a0,a0)"
0.790000000,-0.297916834858,0,"(a1,a0,a0)"
0.791000000,-0.298607583547,0,"(a1,a0,a0)"
0.792000000,-0.299297460529,0,"(a1,a0,a0)"
0.793000000,-0.299986466647,0,"(a1,a0,a0)"
0.794000000,-0.300674602742,0,"(a1,a0,a0)"
0.795000000,-0.301361869652,0,"(a1,a0,a0)"
0.796000000,-0.302048268214,0,"(a1,a0,a0)"
0.797000000,-0.302733799263,0,"(a1,a0,a0)"
0.798000000,-0.303796474015,1,"(a0,a0,a0)"
0.799000000,-0.305840486237,1,"(a0,a0,a0)"
0.800000000,-0.307882869565,1,"(a0,a0,a0)"
0.801000000,-0.309923626289,1,"(a0,a0,a0)"
0.802000000,-0.311962758693,1,"(a0,a0,a0)"
0.803000000,-0.314000269059,1,"(a0,a0,a0)"
0.804000000,-0.316036159664,1,"(a0,a0,a0)"
0.805000000,-0.318070432781,1,"(a0,a0,a0)"
0.806000000,-0.320103090682,1,"(a0,a0,a0)"
0.807000000,-0.322134135632,1,"(a0,a0,a0)"
0.808000000,-0.324163569895,1,"(a0,a0,a0)"
0.809000000,-0.326191395729,1,"(a0,a0,a0)"
0.810000000,-0.328217615389,1,"(a0,a0,a0)"
0.811000000,-0.330242231129,1,"(a0,a0,a0)"
0.812000000,-0.332265245195,1,"(a0,a0,a0)"
0.813000000,-0.334286659832,1,"(a0,a0,a0)"
0.814000000,-0.336306477282,1,"(a0,a0,a0)"
0.815000000,-0.338324699780,1,"(a0,a0,a0)"
0.816000000,-0.340341329562,1,"(a0,a0,a0)"
0.817000000,-0.342356368856,1,"(a0,a0,a0)"
0.818000000,-0.344369819890,1,"(a0,a0,a0)"
0.819000000,-0.346381684887,1,"(a0,a0,a0)"
0.820000000,-0.348391966064,1,"(a0,a0,a0)"
0.821000000,-0.350400665639,1,"(a0,a0,a0)"
0.822000000,-0.352407785823,1,"(a0,a0,a0)"
0.823000000,-0.354413328824,1,"(a0,a0,a0)"
0.824000000,-0.356417296849,1,"(a0,a0,a0)"
0.825000000,-0.358419692098,1,"(a0,a0,a0)"
0.826000000,-0.360420516768,1,"(a0,a0,a0)"
0.827000000,-0.362419773056,1,"(a0,a0,a0)"
0.828000000,-0.364417463151,1,"(a0,a0,a0)"
0.829000000,-0.366413589240,1,"(a0,a0,a0)"
0.830000000,-0.368408153509,1,"(a0,a0,a0)"
0.831000000,-0.370401158136,1,"(a0,a0,a0)"
0.832000000,-0.372392605300,1,"(a0,a0,a0)"
0.833000000,-0.374382497173,1,"(a0,a0,a0)"
0.834000000,-0.376370835925,1,"(a0,a0,a0)"
0.835000000,-0.378357623723,1,"(a0,a0,a0)"
0.836000000,-0.380342862730,1,"(a0,a0,a0)"
0.837000000,-0.382326555106,1,"(a0,a0,a0)"
0.838000000,-0.384308703006,1,"(a0,a0,a0)"
0.839000000,-0.386289308584,1,"(a0,a0,a0)"
0.840000000,-0.388268373988,1,"(a0,a0,a0)"
0.841000000,-0.390245901365,1,"(a0,a0,a0)"
0.842000000,-0.392221892857,1,"(a0,a0,a0)"
0.843000000,-0.394196350603,1,"(a0,a0,a0)"
0.844000000,-0.396169276739,1,"(a0,a0,a0)"
0.845000000,-0.398140673397,1,"(a0,a0,a0)"
0.846000000,-0.400110542706,1,"(a0,a0,a0)"
0.847000000,-0.402078886792,1,"(a0,a0,a0)"
0.848000000,-0.404045707777,1,"(a0,a0,a0)"
0.849000000,-0.406011007779,1,"(a0,a0,a0)"
0.850000000,-0.407974788915,1,"(a0,a0,a0)"
0.851000000,-0.409937053296,1,"(a0,a0,a0)"
0.852000000,-0.411897803032,1,"(a0,a0,a0)"
0.853000000,-0.413857040227,1,"(a0,a0,a0)"
0.854000000,-0.415814766985,1,"(a0,a0,a0)"
0.855000000,-0.417770985403,1,"(a0,a0,a0)"
0.856000000,-0.419725697578,1,"(a0,a0,a0)"
0.857000000,-0.421678905602,1,"(a0,a0,a0)"
0.858000000,-0.423630611564,1,"(a0,a0,a0)"
0.859000000,-0.425580817549,1,"(a0,a0,a0)"
0.860000000,-0.427529525640,1,"(a0,a0,a0)"
0.861000000,-0.429476737917,1,"(a0,a0,a0)"
0.862000000,-0.431422456455,1,"(a0,a0,a0)"
0.863000000,-0.433366683328,1,"(a0,a0,a0)"
0.864000000,-0.435309420603,1,"(a0,a0,a0)"
0.865000000,-0.437250670349,1,"(a0,a0,a0)"
0.866000000,-0.439190434627,1,"(a0,a0,a0)"
0.867000000,-0.441128715498,1,"(a0,a0,a0)"
0.868000000,-0.443065515019,1,"(a0,a0,a0)"
0.869000000,-0.445000835241,1,"(a0,a0,a0)"
0.870000000,-0.446934678217,1,"(a0,a0,a0)"
0.871000000,-0.448867045992,1,"(a0,a0,a0)"
0.872000000,-0.450797940611,1,"(a0,a0,a0)"
0.873000000,-0.452727364115,1,"(a0,a0,a0)"
0.874000000,-0.454655318540,1,"(a0,a0,a0)"
0.875000000,-0.456581805921,1,"(a0,a0,a0)"
0.876000000,-0.458506828290,1,"(a0,a0,a0)"
0.877000000,-0.460430387673,1,"(a0,a0,a0)"
0.878000000,-0.462352486097,1,"(a0,a0,a0)"
0.879000000,-0.464273125583,1,"(a0,a0,a0)"
0.880000000,-0.466192308150,1,"(a0,a0,a0)"
0.881000000,-0.468110035813,1,"(a0,a0,a0)"
0.882000000,-0.470026310584,1,"(a0,a0,a0)"
0.883000000,-0.471941134473,1,"(a0,a0,a0)"
0.884000000,-0.473854509486,1,"(a0,a0,a0)"
0.885000000,-0.475766437626,1,"(a0,a0,a0)"
0.886000000,-0.477676920894,1,"(a0,a0,a0)"
0.887000000,-0.479585961285,1,"(a0,a0,a0)"
0.888000000,-0.481493560795,1,"(a0,a0,a0)"
0.889000000,-0.483399721414,1,"(a0,a0,a0)"
0.890000000,-0.485304445129,1,"(a0,a0,a0)"
0.891000000,-0.487207733925,1,"(a0,a0,a0)"
0.892000000,-0.489109589785,1,"(a0,a0,a0)"
0.893000000,-0.491010014687,1,"(a0,a0,a0)"
0.894000000,-0.492909010606,1,"(a0,a0,a0)"
0.895000000,-0.494806579515,1,"(a0,a0,a0)"
0.896000000,-0.496702723383,1,"(a0,a0,a0)"
0.897000000,-0.498597444178,1,"(a0,a0,a0)"
0.898000000,-0.500490743862,1,"(a0,a0,a0)"
0.899000000,-0.502382624397,1,"(a0,a0,a0)"
0.900000000,-0.504273087740,1,"(a0,a0,a0)"
0.901000000,-0.506162135846,1,"(a0,a0,a0)"
0.902000000,-0.508049770666,1,"(a0,a0,a0)"
0.903000000,-0.509935994149,1,"(a0,a0,a0)"
0.904000000,-0.511820808241,1,"(a0,a0,a0)"
0.905000000,-0.513704214885,1,"(a0,a0,a0)"
0.906000000,-0.515586216019,1,"(a0,a0,a0)"
0.907000000,-0.517466813583,1,"(a0,a0,a0)"
0.908000000,-0.519346009508,1,"(a0,a0,a0)"
0.909000000,-0.521223805727,1,"(a0,a0,a0)"
0.910000000,-0.523100204168,1,"(a0,a0,a0)"
0.911000000,-0.524975206755,1,"(a0,a0,a0)"
0.912000000,-0.526848815411,1,"(a0,a0,a0)"
0.913000000,-0.528721032056,1,"(a0,a0,a0)"
0.914000000,-0.530591858605,1,"(a0,a0,a0)"
0.915000000,-0.532461296974,1,"(a0,a0,a0)"
0.916000000,-0.534329349071,1,"(a0,a0,a0)"
0.917000000,-0.536196016806,1,"(a0,a0,a0)"
0.918000000,-0.538061302083,1,"(a0,a0,a0)"
0.919000000,-0.539925206805,1,"(a0,a0,a0)"
0.920000000,-0.541787732870,1,"(a0,a0,a0)"
0.921000000,-0.543648882176,1,"(a0,a0,a0)"
0.922000000,-0.545508656616,1,"(a0,a0,a0)"
0.923000000,-0.547367058080,1,"(a0,a0,a0)"
0.924000000,-0.549224088456,1,"(a0,a0,a0)"
0.925000000,-0.551079749631,1,"(a0,a0,a0)"
0.926000000,-0.552934043485,1,"(a0,a0,a0)"
0.927000000,-0.554786971899,1,"(a0,a0,a0)"
0.928000000,-0.556638536750,1,"(a0,a0,a0)"
0.929000000,-0.558488739910,1,"(a0,a0,a0)"
0.930000000,-0.560337583252,1,"(a0,a0,a0)"
0.931000000,-0.562185068644,1,"(a0,a0,a0)"
0.932000000,-0.564031197951,1,"(a0,a0,a0)"
0.933000000,-0.565875973035,1,"(a0,a0,a0)"
0.934000000,-0.567719395758,1,"(a0,a0,a0)"
0.935000000,-0.569561467977,1,"(a0,a0,a0)"
0.936000000,-0.571402191545,1,"(a0,a0,a0)"
0.937000000,-0.573241568315,1,"(a0,a0,a0)"
0.938000000,-0.575079600135,1,"(a0,a0,a0)"
0.939000000,-0.576916288852,1,"(a0,a0,a0)"
0.940000000,-0.578751636311,1,"(a0,a0,a0)"
0.941000000,-0.580585644350,1,"(a0,a0,a0)"
0.942000000,-0.582418314809,1,"(a0,a0,a0)"
0.943000000,-0.584249649523,1,"(a0,a0,a0)"
0.944000000,-0.586079650325,1,"(a0,a0,a0)"
0.945000000,-0.587908319045,1,"(a0,a0,a0)"
0.946000000,-0.589735657509,1,"(a0,a0,a0)"
0.947000000,-0.591561667544,1,"(a0,a0,a0)"
0.948000000,-0.593386350970,1,"(a0,a0,a0)"
0.949000000,-0.595209709608,1,"(a0,a0,a0)"
0.950000000,-0.597031745273,1,"(a0,a0,a0)"
0.951000000,-0.598852459780,1,"(a0,a0,a0)"
0.952000000,-0.600671854940,1,"(a0,a0,a0)"
0.953000000,-0.602489932562,1,"(a0,a0,a0)"
0.954000000,-0.604306694452,1,"(a0,a0,a0)"
0.955000000,-0.606122142412,1,"(a0,a0,a0)"
0.956000000,-0.607936278245,1,"(a0,a0,a0)"
0.957000000,-0.609749103748,1,"(a0,a0,a0)"
0.958000000,-0.611560620717,1,"(a0,a0,a0)"
0.959000000,-0.613370830944,1,"(a0,a0,a0)"
0.960000000,-0.615179736220,1,"(a0,a0,a0)"
0.961000000,-0.616987338333,1,"(a0,a0,a0)"
0.962000000,-0.618793639068,1,"(a0,a0,a0)"
0.963000000,-0.620598640207,1,"(a0,a0,a0)"
0.964000000,-0.622402343530,1,"(a0,a0,a0)"
0.965000000,-0.624204750815,1,"(a0,a0,a0)"
0.966000000,-0.626005863837,1,"(a0,a0,a0)"
0.967000000,-0.627805684367,1,"(a0,a0,a0)"
0.968000000,-0.629604214176,1,"(a0,a0,a0)"
0.969000000,-0.631401455030,1,"(a0,a0,a0)"
0.970000000,-0.633197408694,1,"(a0,a0,a0)"
0.971000000,-0.634992076930,1,"(a0,a0,a0)"
0.972000000,-0.636785461498,1,"(a0,a0,a0)"
0.973000000,-0.638577564155,1,"(a0,a0,a0)"
0.974000000,-0.640368386655,1,"(a0,a0,a0)"
